4.847288899602458234e-01,3.948316239609698242e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.936856463594072819e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.925396687578447397e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.913936911562822529e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.902477135547197107e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.891017359531571684e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.879557583515946262e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.868097807500320839e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.856638031484695417e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.845178255469070550e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.833718479453445127e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.822258703437819705e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.810798927422194282e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.799339151406568860e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.787879375390943437e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.776419599375318570e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.764959823359693147e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.753500047344067725e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.742040271328442302e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.730580495312816880e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.719120719297192013e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.707660943281566590e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.696201167265941168e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.684741391250315745e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.673281615234690323e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.661821839219064900e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.650362063203440033e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.638902287187814610e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.627442511172189188e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.615982735156563765e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.604522959140938343e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.593063183125313476e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.581603407109688053e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.570143631094062631e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.558683855078437208e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.547224079062811786e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.535764303047186363e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.524304527031560941e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.512844751015936073e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.501384975000310651e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.489925198984685228e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.478465422969059806e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.467005646953434383e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.455545870937809516e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.444086094922184094e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.432626318906558671e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.421166542890933249e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.409706766875307826e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.398246990859682404e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.386787214844057536e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.375327438828432114e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.363867662812806691e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.352407886797181269e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.340948110781555846e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.329488334765930979e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.318028558750305557e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.306568782734680134e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.295109006719054712e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.283649230703429289e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.272189454687803867e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.260729678672178444e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.249269902656553577e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.237810126640928154e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.226350350625302732e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.214890574609677310e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.203430798594052442e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.191971022578427020e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.180511246562801597e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.169051470547176175e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.157591694531550752e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.146131918515925330e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.134672142500299907e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.123212366484675040e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.111752590469049617e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.100292814453424195e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.088833038437798773e-01,-1.797958049935196589e-01
4.847288899602458234e-01,3.077373262422173350e-01,-1.797958049935196589e-01
