4.663146537714926154e-01,1.860061292237957242e-01,1.225955090452223450e-01
4.663176574300212929e-01,1.860041206813841108e-01,1.225942184319132877e-01
4.659299767141738546e-01,1.864325922183875106e-01,1.227062851997718362e-01
4.641145217794506728e-01,1.845263220881694644e-01,1.226519220777956831e-01
4.616935378733196815e-01,1.802174044706659206e-01,1.223189610938817951e-01
4.593648816199580875e-01,1.745805146174631284e-01,1.219649261151772163e-01
4.574894875358739843e-01,1.684154996770785007e-01,1.217410216472562812e-01
4.560335995223031014e-01,1.621682510605805816e-01,1.216541416378272844e-01
4.549002572944035316e-01,1.560892447725892029e-01,1.216560647432666648e-01
4.539675040364390957e-01,1.503240743991650363e-01,1.217008992322473615e-01
4.532796127096946348e-01,1.450275517708591866e-01,1.217529088637700763e-01
4.527097658334710006e-01,1.403493871929426262e-01,1.218025829622320089e-01
4.521780396537330438e-01,1.363518660294331386e-01,1.217817842495811931e-01
4.516183484780458834e-01,1.330829485179330085e-01,1.216955712740749873e-01
4.510482662792579256e-01,1.305488220947924605e-01,1.215632574559991630e-01
4.504502019063608698e-01,1.287217626559202244e-01,1.214123607284399858e-01
4.498533167131766874e-01,1.275115900984541695e-01,1.212564435732309265e-01
4.492326780114746509e-01,1.268271600597707383e-01,1.211025708940890594e-01
4.486396338597476996e-01,1.265700779132003795e-01,1.209525757821756919e-01
4.480437760212285236e-01,1.266949944865012612e-01,1.208121839126494179e-01
4.474696020619519099e-01,1.271301288716080169e-01,1.206869115665492737e-01
4.470244610628559268e-01,1.278118318221924399e-01,1.206043971442630480e-01
4.467055897654331753e-01,1.286369102014615073e-01,1.205490539380655451e-01
4.464054059385417217e-01,1.294748744879154756e-01,1.205228167408456535e-01
4.461529525846656408e-01,1.302918091829930181e-01,1.205126676102690059e-01
4.458260675293365116e-01,1.311142828098377788e-01,1.205372318511625379e-01
4.455624178304403160e-01,1.318768154671059456e-01,1.205578280305875105e-01
4.453075052106481024e-01,1.325926842200271516e-01,1.205843100066711776e-01
4.450577509755094807e-01,1.332548544467626328e-01,1.206112257705800050e-01
4.448119702721634594e-01,1.338650466877504552e-01,1.206396537569139754e-01
4.445843660985716594e-01,1.344102863182659591e-01,1.206586934260755334e-01
4.443643420963858115e-01,1.349019035874918782e-01,1.206749221153931712e-01
4.441534821043171544e-01,1.353405171688350783e-01,1.206866432596302996e-01
4.439463827537435958e-01,1.357327280061812469e-01,1.206959293274048051e-01
4.437460925012867152e-01,1.360699033825522875e-01,1.206936497161046618e-01
4.435540545639380938e-01,1.363648468964642202e-01,1.206860993018826489e-01
4.433624677589730889e-01,1.366231960141023882e-01,1.206737310004332986e-01
4.431754223215413901e-01,1.368511289239309758e-01,1.206587573833693139e-01
4.428037718444791104e-01,1.372150344756482288e-01,1.206103154259739046e-01
4.428037718444791104e-01,1.372150344756482288e-01,1.206103154259739046e-01
4.426230603861128765e-01,1.373653967785373464e-01,1.205824737560880627e-01
4.424607463591700429e-01,1.374958898504947402e-01,1.205512934586742690e-01
4.422560984186822974e-01,1.376187551202477100e-01,1.205226524777561203e-01
4.420824193107774081e-01,1.377221786518134927e-01,1.204879320554466116e-01
4.419094587102482818e-01,1.378191796909262745e-01,1.204547606160161349e-01
4.417757248539156967e-01,1.378979006594075463e-01,1.204132855260289237e-01
4.415570561574197472e-01,1.380018730386814996e-01,1.203909246052296267e-01
4.413886358577293056e-01,1.380822872292960246e-01,1.203539767741367006e-01
4.412202221712632211e-01,1.381634511099883444e-01,1.203178974468272489e-01
4.410489107324986335e-01,1.382451763730827565e-01,1.202815357968104459e-01
4.408682966560229510e-01,1.383330214103448697e-01,1.202489301506625419e-01
4.406962221041671457e-01,1.384143663547100500e-01,1.202107457367621590e-01
4.405223266875975541e-01,1.385007596025299992e-01,1.201747988478197443e-01
4.403472331065860224e-01,1.385916669557987480e-01,1.201402488300716970e-01
4.401687706083088902e-01,1.386895499439032564e-01,1.201098039046395449e-01
4.399916147456908178e-01,1.387829172655743737e-01,1.200736677975147854e-01
4.398180310354042888e-01,1.388790971653081352e-01,1.200385749451476219e-01
4.396405134479329790e-01,1.389795593061973755e-01,1.200034768407512303e-01
4.394611940819652673e-01,1.390879643272380228e-01,1.199696343205117477e-01
4.392701415271899612e-01,1.391973464359249624e-01,1.199325876749052500e-01
4.390908333716452838e-01,1.393090173727094261e-01,1.198943578865437759e-01
4.389066919286379598e-01,1.394281845425928701e-01,1.198573762624663003e-01
4.387385181500784714e-01,1.395509253967640584e-01,1.198196506374903936e-01
4.385295504539876710e-01,1.396850345178798358e-01,1.197857366920598438e-01
4.383493537179133370e-01,1.398153333329970605e-01,1.197462585040536681e-01
4.381678280774792267e-01,1.399520277096327203e-01,1.197089386348210854e-01
4.380234616393532954e-01,1.400812300253606868e-01,1.196635471791172856e-01
4.377962627679766183e-01,1.402432055007226674e-01,1.196396044090557026e-01
4.376229941769227971e-01,1.403894195382467125e-01,1.196033247408987144e-01
4.374513891509642094e-01,1.405435014000553096e-01,1.195701550008264336e-01
4.372806748493078266e-01,1.407027659980505385e-01,1.195395011137669466e-01
4.371042103374503385e-01,1.408702261659239841e-01,1.195133546113720246e-01
4.369375298598036084e-01,1.410331599050360096e-01,1.194821526722280175e-01
4.367714103846014884e-01,1.412035827764732132e-01,1.194538963334747794e-01
4.366085027063462687e-01,1.413801974776395520e-01,1.194281375008029167e-01
4.364422521385116216e-01,1.415667687971404465e-01,1.194078061406764479e-01
4.362775417107440101e-01,1.417512770006630063e-01,1.193827740826977346e-01
4.361148348321806090e-01,1.419447099109127641e-01,1.193590415987796499e-01
4.359509573375972002e-01,1.421476175089104454e-01,1.193378000415839385e-01
4.357938412334858014e-01,1.423609078098644343e-01,1.193204614574033817e-01
4.356294788131703788e-01,1.425763266188034561e-01,1.193017018800332923e-01
4.354791166322252161e-01,1.427949452683450193e-01,1.192830146401647334e-01
4.353265505340006003e-01,1.430215364858245242e-01,1.192662979660384232e-01
4.351927662085886550e-01,1.432540046314143556e-01,1.192499068723897326e-01
4.350193242236246038e-01,1.435005228385227982e-01,1.192393162644600352e-01
4.348726693586994485e-01,1.437465327375749835e-01,1.192233219959837887e-01
4.347256164875571982e-01,1.440023443899263456e-01,1.192100371141612963e-01
4.346188390311923055e-01,1.442558363555694612e-01,1.191897862039264372e-01
4.344334555349378402e-01,1.445472816887996281e-01,1.191923570475475758e-01
4.342995232990643495e-01,1.448251603880494620e-01,1.191823679810134762e-01
4.341658412438462733e-01,1.451106561751710766e-01,1.191747083730505807e-01
4.340359697400743011e-01,1.454052081010850928e-01,1.191690588657913913e-01
4.339011969792725965e-01,1.457125935210508982e-01,1.191685150338794436e-01
4.337799187891724917e-01,1.460190001495882961e-01,1.191634164996911438e-01
4.336617222514248526e-01,1.463307911475607570e-01,1.191612614823449601e-01
4.335489590711271157e-01,1.466487113231175199e-01,1.191621032045003803e-01
4.334401220788735576e-01,1.469786701706423393e-01,1.191688189606644882e-01
4.333370474995840715e-01,1.473064273397726165e-01,1.191712503309822202e-01
4.332377847663288484e-01,1.476419854838996459e-01,1.191759570709826077e-01
4.331396272085735744e-01,1.479803120253223581e-01,1.191820483422244559e-01
4.330452062951384296e-01,1.483249786884206778e-01,1.191914604829635710e-01
4.329472031398546861e-01,1.486704735405925404e-01,1.191999702083752360e-01
4.328624630330100143e-01,1.490137934885155668e-01,1.192078414937845637e-01
4.327797749712983810e-01,1.493602757488415866e-01,1.192186896591465040e-01
4.327220777933676876e-01,1.497091592489329104e-01,1.192309423994227235e-01
4.326258590062090903e-01,1.500651117528390421e-01,1.192495255321338737e-01
4.325591877634221705e-01,1.504155317710071937e-01,1.192634901477221399e-01
4.324931833516040269e-01,1.507663186187153948e-01,1.192787695157367656e-01
4.324659925984151720e-01,1.511062191605586358e-01,1.192857717309708659e-01
4.323577554341243023e-01,1.514744122274941374e-01,1.193135003522422521e-01
4.322964378339830271e-01,1.518209143683708351e-01,1.193262575429222400e-01
4.322330992756525658e-01,1.521700603874340252e-01,1.193419238695917900e-01
4.321705583206273960e-01,1.525174311077776290e-01,1.193581271696329410e-01
4.320991064970634565e-01,1.528688842717060570e-01,1.193784980147521990e-01
4.320438273335654999e-01,1.532133150323210236e-01,1.193944098354928207e-01
4.319880456852376316e-01,1.535587095641603728e-01,1.194132295632988894e-01
4.319276347462001064e-01,1.539052275109360768e-01,1.194344102860798035e-01
4.318708155949252947e-01,1.542568611427846403e-01,1.194592136708113317e-01
4.318125364680215905e-01,1.545982810305002453e-01,1.194771629256724116e-01
